locus_tag,gene,genome,mutator,dN,dS
ECB_01998,ECB_01998,Ara-4_REL10944,TRUE,1,0
ECB_01585,uidB,Ara-4_REL10944,TRUE,1,0
ECB_02895,ygiV,Ara-4_REL10944,TRUE,1,0
ECB_00917,ycaI,Ara-4_REL10944,TRUE,2,0
ECB_00918,msbA,Ara-4_REL10944,TRUE,1,0
ECB_01589,malI,Ara-4_REL10944,TRUE,0,1
ECB_01858,cheW,Ara-4_REL10944,TRUE,0,1
ECB_01859,cheA,Ara-4_REL10944,TRUE,2,0
ECB_01994,ECB_01994,Ara-4_REL10944,TRUE,0,1
ECB_02875,yghXY,Ara-4_REL10944,TRUE,1,0
ECB_02669,ptr,Ara-4_REL10944,TRUE,1,0
ECB_03825,metB,Ara-4_REL10944,TRUE,0,1
ECB_01109,ycfS,Ara-4_REL10944,TRUE,0,1
ECB_01105,ndh,Ara-4_REL10944,TRUE,0,1
ECB_01452,pqqL,Ara-4_REL10944,TRUE,1,0
ECB_02152,yfaP,Ara-4_REL10944,TRUE,1,0
ECB_02153,yfaQ,Ara-4_REL10944,TRUE,0,1
ECB_03404,yiaF,Ara-4_REL10944,TRUE,0,1
ECB_02156,yfaA,Ara-4_REL10944,TRUE,0,1
ECB_04140,insG,Ara-4_REL10944,TRUE,2,0
ECB_02154,yfaS,Ara-4_REL10944,TRUE,2,0
ECB_02093,yeiM,Ara-4_REL10944,TRUE,0,1
ECB_02159,yfaL,Ara-4_REL10944,TRUE,1,0
ECB_04257,deoC,Ara-4_REL10944,TRUE,0,1
ECB_04099,yjfF,Ara-4_REL10944,TRUE,1,0
ECB_04098,ytfT,Ara-4_REL10944,TRUE,1,0
ECB_04152,ECB_04152,Ara-4_REL10944,TRUE,0,1
ECB_04154,fecD,Ara-4_REL10944,TRUE,1,0
ECB_01545,ydfE,Ara-4_REL10944,TRUE,1,0
ECB_04091,ytfM,Ara-4_REL10944,TRUE,1,1
ECB_04092,ytfN,Ara-4_REL10944,TRUE,1,0
ECB_02800,flu,Ara-4_REL10944,TRUE,1,0
ECB_02801,yeeR,Ara-4_REL10944,TRUE,0,1
ECB_00256,eaeH,Ara-4_REL10944,TRUE,0,2
ECB_01773,yeaX,Ara-4_REL10944,TRUE,1,0
ECB_01774,rnd,Ara-4_REL10944,TRUE,0,1
ECB_02374,hyfB,Ara-4_REL10944,TRUE,1,0
ECB_00575,ahpF,Ara-4_REL10944,TRUE,1,0
ECB_02274,dsdC,Ara-4_REL10944,TRUE,1,0
ECB_01388,ydcL,Ara-4_REL10944,TRUE,1,0
ECB_03936,yjcD,Ara-4_REL10944,TRUE,0,1
ECB_00891,cydD,Ara-4_REL10944,TRUE,0,1
ECB_00174,yaeL,Ara-4_REL10944,TRUE,1,0
ECB_00171,ispC,Ara-4_REL10944,TRUE,1,0
ECB_02878,yghA,Ara-4_REL10944,TRUE,1,0
ECB_02790,yggH,Ara-4_REL10944,TRUE,1,0
ECB_01623,lhr,Ara-4_REL10944,TRUE,1,2
ECB_03874,hemE,Ara-4_REL10944,TRUE,1,0
ECB_02654,fucK,Ara-4_REL10944,TRUE,1,0
ECB_02798,ECB_02798,Ara-4_REL10944,TRUE,1,0
ECB_00079,ilvI,Ara-4_REL10944,TRUE,0,1
ECB_02652,ECB_02652,Ara-4_REL10944,TRUE,1,0
ECB_03513,yicH,Ara-4_REL10944,TRUE,0,1
ECB_00708,gpmA,Ara-4_REL10944,TRUE,0,1
ECB_00253,ykgK,Ara-4_REL10944,TRUE,1,0
ECB_02571,hycE,Ara-4_REL10944,TRUE,1,0
ECB_00251,yagY,Ara-4_REL10944,TRUE,0,1
ECB_00319,hemB,Ara-4_REL10944,TRUE,1,0
ECB_03685,dapF,Ara-4_REL10944,TRUE,0,1
ECB_03201,kefB,Ara-4_REL10944,TRUE,1,0
ECB_02778,yqgE,Ara-4_REL10944,TRUE,1,0
ECB_02772,metK,Ara-4_REL10944,TRUE,1,0
ECB_02773,galP,Ara-4_REL10944,TRUE,0,1
ECB_02814,ECB_02814,Ara-4_REL10944,TRUE,1,1
ECB_02478,yfiQ,Ara-4_REL10944,TRUE,0,1
ECB_02774,sprT,Ara-4_REL10944,TRUE,1,0
ECB_03132,aroE,Ara-4_REL10944,TRUE,0,1
ECB_01342,ECB_01342,Ara-4_REL10944,TRUE,1,0
ECB_01256,yciS,Ara-4_REL10944,TRUE,0,1
ECB_00388,clpP,Ara-4_REL10944,TRUE,0,1
ECB_03947,nrfF,Ara-4_REL10944,TRUE,1,0
ECB_01315,abgA,Ara-4_REL10944,TRUE,1,0
ECB_01616,sodC,Ara-4_REL10944,TRUE,0,1
ECB_01313,abgT,Ara-4_REL10944,TRUE,0,1
ECB_00775,ybiO,Ara-4_REL10944,TRUE,1,1
ECB_03171,rplC,Ara-4_REL10944,TRUE,1,0
ECB_03176,gspD,Ara-4_REL10944,TRUE,1,0
ECB_00772,ybiL,Ara-4_REL10944,TRUE,0,1
ECB_03178,gspF,Ara-4_REL10944,TRUE,1,1
ECB_02485,yfiO,Ara-4_REL10944,TRUE,1,0
ECB_03676,aslA,Ara-4_REL10944,TRUE,1,0
ECB_01137,ycgE,Ara-4_REL10944,TRUE,1,0
ECB_01424,narW,Ara-4_REL10944,TRUE,1,0
ECB_03940,yjcH,Ara-4_REL10944,TRUE,0,1
ECB_01132,ymfB,Ara-4_REL10944,TRUE,0,1
ECB_00954,pqiA,Ara-4_REL10944,TRUE,1,0
ECB_00400,mdlA,Ara-4_REL10944,TRUE,0,1
ECB_04024,frdC,Ara-4_REL10944,TRUE,1,0
ECB_01138,ycgF,Ara-4_REL10944,TRUE,0,1
ECB_00952,ycbY,Ara-4_REL10944,TRUE,2,0
ECB_02337,yfeG,Ara-4_REL10944,TRUE,1,0
ECB_02508,smpB,Ara-4_REL10944,TRUE,1,0
ECB_03054,murA,Ara-4_REL10944,TRUE,0,1
ECB_03055,yrbA,Ara-4_REL10944,TRUE,0,1
ECB_00793,moeB,Ara-4_REL10944,TRUE,1,0
ECB_01959,gmd,Ara-4_REL10944,TRUE,1,0
ECB_01958,wcaG,Ara-4_REL10944,TRUE,0,1
ECB_03124,acrF,Ara-4_REL10944,TRUE,2,0
ECB_04131,idnT,Ara-4_REL10944,TRUE,0,1
ECB_01552,ynfB,Ara-4_REL10944,TRUE,1,0
ECB_01550,rspA,Ara-4_REL10944,TRUE,1,0
ECB_00494,ybcK,Ara-4_REL10944,TRUE,1,0
ECB_01226,tonB,Ara-4_REL10944,TRUE,0,1
ECB_01558,ynfG,Ara-4_REL10944,TRUE,1,0
ECB_03452,yibH,Ara-4_REL10944,TRUE,1,0
ECB_01049,yceE,Ara-4_REL10944,TRUE,1,0
ECB_01721,ydjZ,Ara-4_REL10944,TRUE,1,0
ECB_01722,ynjA,Ara-4_REL10944,TRUE,0,1
ECB_02054,yehT,Ara-4_REL10944,TRUE,0,1
ECB_01724,ynjC,Ara-4_REL10944,TRUE,0,1
ECB_02051,yehQ,Ara-4_REL10944,TRUE,0,1
ECB_01041,ymdA,Ara-4_REL10944,TRUE,0,1
ECB_01043,ymdC,Ara-4_REL10944,TRUE,0,1
ECB_01046,mdoH,Ara-4_REL10944,TRUE,1,0
ECB_00929,ycbB,Ara-4_REL10944,TRUE,2,0
ECB_00928,mukB,Ara-4_REL10944,TRUE,2,1
ECB_02899,ygiZ,Ara-4_REL10944,TRUE,0,1
ECB_04110,mgtA,Ara-4_REL10944,TRUE,1,0
ECB_00924,ycbC,Ara-4_REL10944,TRUE,0,1
ECB_03332,yhhH,Ara-4_REL10944,TRUE,0,1
ECB_02489,tyrA,Ara-4_REL10944,TRUE,1,0
ECB_01030,ycdW,Ara-4_REL10944,TRUE,1,0
ECB_03261,feoB,Ara-4_REL10944,TRUE,2,1
ECB_01032,ycdY,Ara-4_REL10944,TRUE,1,0
ECB_02609,cysJ,Ara-4_REL10944,TRUE,1,1
ECB_02711,ygfK,Ara-4_REL10944,TRUE,1,0
ECB_02712,ssnA,Ara-4_REL10944,TRUE,1,0
ECB_00037,carB,Ara-4_REL10944,TRUE,1,0
ECB_02288,ddg,Ara-4_REL10944,TRUE,1,0
ECB_04010,fxsA,Ara-4_REL10944,TRUE,1,0
ECB_02936,dnaG,Ara-4_REL10944,TRUE,1,1
ECB_02930,ygiP,Ara-4_REL10944,TRUE,1,0
ECB_02931,ttdA,Ara-4_REL10944,TRUE,1,0
ECB_02280,evgS,Ara-4_REL10944,TRUE,1,0
ECB_03675,aslB,Ara-4_REL10944,TRUE,0,1
ECB_02118,yejM,Ara-4_REL10944,TRUE,1,0
ECB_02119,yejO,Ara-4_REL10944,TRUE,0,1
ECB_03304,livG,Ara-4_REL10944,TRUE,1,0
ECB_02112,bcr,Ara-4_REL10944,TRUE,1,0
ECB_04222,hpaB,Ara-4_REL10944,TRUE,1,0
ECB_03305,livM,Ara-4_REL10944,TRUE,1,0
ECB_00589,citA,Ara-4_REL10944,TRUE,0,1
ECB_00621,gltK,Ara-4_REL10944,TRUE,1,0
ECB_00626,ybeX,Ara-4_REL10944,TRUE,1,0
ECB_02882,yghB,Ara-4_REL10944,TRUE,1,0
ECB_00624,ECB_00624,Ara-4_REL10944,TRUE,0,1
ECB_02308,yfeR,Ara-4_REL10944,TRUE,1,0
ECB_00583,citF,Ara-4_REL10944,TRUE,1,0
ECB_03648,ilvE,Ara-4_REL10944,TRUE,0,1
ECB_04016,yjeK,Ara-4_REL10944,TRUE,0,1
ECB_02216,yfbR,Ara-4_REL10944,TRUE,0,1
ECB_03063,yrbI,Ara-4_REL10944,TRUE,0,1
ECB_02739,ubiH,Ara-4_REL10944,TRUE,1,0
ECB_00841,ECB_00841,Ara-4_REL10944,TRUE,1,1
ECB_02888,ygiQ,Ara-4_REL10944,TRUE,1,0
ECB_00081,fruR,Ara-4_REL10944,TRUE,1,0
ECB_00968,yccT,Ara-4_REL10944,TRUE,0,1
ECB_02949,ygjK,Ara-4_REL10944,TRUE,1,0
ECB_00106,hofB,Ara-4_REL10944,TRUE,1,0
ECB_00104,guaC,Ara-4_REL10944,TRUE,1,0
ECB_00102,yacF,Ara-4_REL10944,TRUE,1,0
ECB_03881,zraR,Ara-4_REL10944,TRUE,1,0
ECB_02947,ygjI,Ara-4_REL10944,TRUE,2,0
ECB_03465,cysE,Ara-4_REL10944,TRUE,1,0
ECB_01660,ydiN,Ara-4_REL10944,TRUE,3,0
ECB_01911,yeeA,Ara-4_REL10944,TRUE,1,0
ECB_01917,yeeF,Ara-4_REL10944,TRUE,0,1
ECB_03019,yraR,Ara-4_REL10944,TRUE,1,0
ECB_01667,ydiR,Ara-4_REL10944,TRUE,0,1
ECB_01666,ydiQ,Ara-4_REL10944,TRUE,0,1
ECB_01668,ydiS,Ara-4_REL10944,TRUE,0,2
ECB_00364,nusB,Ara-4_REL10944,TRUE,0,1
ECB_00449,ybbC,Ara-4_REL10944,TRUE,1,0
ECB_02547,alaS,Ara-4_REL10944,TRUE,0,1
ECB_02540,emrA,Ara-4_REL10944,TRUE,1,0
ECB_02543,gshA,Ara-4_REL10944,TRUE,1,0
ECB_02422,iscS,Ara-4_REL10944,TRUE,0,1
ECB_00696,ybgC,Ara-4_REL10944,TRUE,1,0
ECB_02420,iscA,Ara-4_REL10944,TRUE,1,0
ECB_03354,slp,Ara-4_REL10944,TRUE,1,0
ECB_02427,csiE,Ara-4_REL10944,TRUE,1,0
ECB_00691,ybgG,Ara-4_REL10944,TRUE,2,0
ECB_00690,hrsA,Ara-4_REL10944,TRUE,2,1
ECB_03492,mutM,Ara-4_REL10944,TRUE,0,1
ECB_03494,rpmB,Ara-4_REL10944,TRUE,1,0
ECB_01263,rnb,Ara-4_REL10944,TRUE,1,0
ECB_01262,yciR,Ara-4_REL10944,TRUE,1,0
ECB_01614,ydhJ,Ara-4_REL10944,TRUE,1,0
ECB_02390,upp,Ara-4_REL10944,TRUE,0,1
ECB_00219,yafK,Ara-4_REL10944,TRUE,1,0
ECB_00218,yafJ,Ara-4_REL10944,TRUE,0,1
ECB_03942,nrfA,Ara-4_REL10944,TRUE,1,0
ECB_01612,slyA,Ara-4_REL10944,TRUE,1,0
ECB_00744,bioC,Ara-4_REL10944,TRUE,1,0
ECB_03464,yibK,Ara-4_REL10944,TRUE,1,0
ECB_01349,ydbK,Ara-4_REL10944,TRUE,1,1
ECB_00217,lpcA,Ara-4_REL10944,TRUE,0,1
ECB_00214,yafV,Ara-4_REL10944,TRUE,0,1
ECB_01005,agp,Ara-4_REL10944,TRUE,0,1
ECB_01000,torA,Ara-4_REL10944,TRUE,1,0
ECB_01160,dsbB,Ara-4_REL10944,TRUE,1,0
ECB_03267,gntT,Ara-4_REL10944,TRUE,1,0
ECB_01165,alr,Ara-4_REL10944,TRUE,0,1
ECB_01866,otsB,Ara-4_REL10944,TRUE,0,1
ECB_00966,helD,Ara-4_REL10944,TRUE,0,1
ECB_01988,yegZ,Ara-4_REL10944,TRUE,1,0
ECB_01862,flhC,Ara-4_REL10944,TRUE,1,0
ECB_01861,motA,Ara-4_REL10944,TRUE,0,1
ECB_03059,yrbE,Ara-4_REL10944,TRUE,1,0
ECB_03308,yhhK,Ara-4_REL10944,TRUE,0,1
ECB_03309,livJ,Ara-4_REL10944,TRUE,0,1
ECB_01986,yegQ,Ara-4_REL10944,TRUE,0,1
ECB_01987,ogrK,Ara-4_REL10944,TRUE,1,0
ECB_01980,yegN,Ara-4_REL10944,TRUE,0,1
ECB_01981,yegO,Ara-4_REL10944,TRUE,1,1
ECB_01868,araG,Ara-4_REL10944,TRUE,0,1
ECB_00981,appC,Ara-4_REL10944,TRUE,1,0
ECB_00999,torC,Ara-4_REL10944,TRUE,1,0
ECB_04074,ECB_04074,Ara-4_REL10944,TRUE,1,0
ECB_01509,lomR,Ara-4_REL10944,TRUE,1,0
ECB_00794,moeA,Ara-4_REL10944,TRUE,0,1
ECB_01464,ECB_01464,Ara-4_REL10944,TRUE,1,0
ECB_00991,cspH,Ara-4_REL10944,TRUE,0,1
ECB_03864,rpoC,Ara-4_REL10944,TRUE,1,1
ECB_02166,glpT,Ara-4_REL10944,TRUE,1,0
ECB_02165,glpQ,Ara-4_REL10944,TRUE,1,0
ECB_03000,agaE,Ara-4_REL10944,TRUE,1,0
ECB_02088,nfo,Ara-4_REL10944,TRUE,0,1
ECB_02084,cirA,Ara-4_REL10944,TRUE,0,1
ECB_02085,lysP,Ara-4_REL10944,TRUE,1,0
ECB_02087,yeiH,Ara-4_REL10944,TRUE,0,1
ECB_01714,astB,Ara-4_REL10944,TRUE,1,0
ECB_02169,glpC,Ara-4_REL10944,TRUE,0,1
ECB_03381,yhjO,Ara-4_REL10944,TRUE,0,1
ECB_03461,lldP,Ara-4_REL10944,TRUE,0,1
ECB_03557,emrD,Ara-4_REL10944,TRUE,1,0
ECB_01486,marC,Ara-4_REL10944,TRUE,0,1
ECB_04124,valS,Ara-4_REL10944,TRUE,1,1
ECB_04089,ytfL,Ara-4_REL10944,TRUE,1,0
ECB_04123,yjgN,Ara-4_REL10944,TRUE,1,0
ECB_04087,ytfJ,Ara-4_REL10944,TRUE,1,0
ECB_02012,ECB_02012,Ara-4_REL10944,TRUE,0,1
ECB_02015,yegS,Ara-4_REL10944,TRUE,0,1
ECB_03760,yshA,Ara-4_REL10944,TRUE,1,0
ECB_00090,ftsW,Ara-4_REL10944,TRUE,1,0
ECB_00099,secA,Ara-4_REL10944,TRUE,1,0
ECB_01645,pykF,Ara-4_REL10944,TRUE,1,0
ECB_00307,mhpT,Ara-4_REL10944,TRUE,0,1
ECB_00143,yadB,Ara-4_REL10944,TRUE,0,1
ECB_00142,pcnB,Ara-4_REL10944,TRUE,0,1
ECB_00147,hrpB,Ara-4_REL10944,TRUE,1,0
ECB_01220,oppD,Ara-4_REL10944,TRUE,0,1
ECB_04230,hpaG,Ara-4_REL10944,TRUE,1,0
ECB_00149,fhuA,Ara-4_REL10944,TRUE,0,2
ECB_00064,araA,Ara-4_REL10944,TRUE,1,0
ECB_00065,araB,Ara-4_REL10944,TRUE,1,0
ECB_01711,ydjR,Ara-4_REL10944,TRUE,2,0
ECB_03841,ppc,Ara-4_REL10944,TRUE,1,0
ECB_02644,fucO,Ara-4_REL10944,TRUE,1,0
ECB_02909,ygiB,Ara-4_REL10944,TRUE,0,1
ECB_03849,yijD,Ara-4_REL10944,TRUE,1,0
ECB_03110,mreB,Ara-4_REL10944,TRUE,1,0
ECB_00710,galK,Ara-4_REL10944,TRUE,0,1
ECB_00243,yagR,Ara-4_REL10944,TRUE,0,1
ECB_03500,rph,Ara-4_REL10944,TRUE,0,1
ECB_02586,ygbJ,Ara-4_REL10944,TRUE,0,1
ECB_00249,yagW,Ara-4_REL10944,TRUE,1,1
ECB_00718,modC,Ara-4_REL10944,TRUE,1,0
ECB_02466,rseA,Ara-4_REL10944,TRUE,1,0
ECB_02749,argK,Ara-4_REL10944,TRUE,1,0
ECB_03691,yigE,Ara-4_REL10944,TRUE,0,1
ECB_02747,iciA,Ara-4_REL10944,TRUE,1,0
ECB_02744,serA,Ara-4_REL10944,TRUE,0,1
ECB_03982,proP,Ara-4_REL10944,TRUE,0,1
ECB_03983,basS,Ara-4_REL10944,TRUE,1,0
ECB_03981,yjcZ,Ara-4_REL10944,TRUE,2,0
ECB_03599,yieH,Ara-4_REL10944,TRUE,0,1
ECB_02768,speA,Ara-4_REL10944,TRUE,1,0
ECB_01306,ycjZ,Ara-4_REL10944,TRUE,0,1
ECB_03931,ssb,Ara-4_REL10944,TRUE,1,0
ECB_00393,ppiD,Ara-4_REL10944,TRUE,0,1
ECB_00391,lon,Ara-4_REL10944,TRUE,1,0
ECB_03128,yhdY,Ara-4_REL10944,TRUE,0,1
ECB_04249,yjjG,Ara-4_REL10944,TRUE,1,0
ECB_03438,ECB_03438,Ara-4_REL10944,TRUE,1,0
ECB_01535,ECB_01535,Ara-4_REL10944,TRUE,1,0
ECB_01534,ECB_01534,Ara-4_REL10944,TRUE,0,1
ECB_00439,ybbJ,Ara-4_REL10944,TRUE,0,1
ECB_01288,ycjO,Ara-4_REL10944,TRUE,1,0
ECB_03432,lyxK,Ara-4_REL10944,TRUE,0,1
ECB_03345,yhiP,Ara-4_REL10944,TRUE,1,0
ECB_01285,pspE,Ara-4_REL10944,TRUE,0,1
ECB_01828,znuA,Ara-4_REL10944,TRUE,1,0
ECB_00433,ybaP,Ara-4_REL10944,TRUE,1,0
ECB_03100,yhcP,Ara-4_REL10944,TRUE,0,1
ECB_00431,ushA,Ara-4_REL10944,TRUE,0,1
ECB_00430,fsr,Ara-4_REL10944,TRUE,1,0
ECB_03025,yhbU,Ara-4_REL10944,TRUE,0,1
ECB_02761,yggF,Ara-4_REL10944,TRUE,0,1
ECB_03189,chiA,Ara-4_REL10944,TRUE,1,0
ECB_00800,yliE,Ara-4_REL10944,TRUE,1,0
ECB_00801,yliF,Ara-4_REL10944,TRUE,1,0
ECB_02953,ygjO,Ara-4_REL10944,TRUE,1,0
ECB_02516,ygaF,Ara-4_REL10944,TRUE,1,0
ECB_02595,ygbO,Ara-4_REL10944,TRUE,0,1
ECB_01728,nudG,Ara-4_REL10944,TRUE,1,0
ECB_00481,sfmC,Ara-4_REL10944,TRUE,0,1
ECB_04030,psd,Ara-4_REL10944,TRUE,0,1
ECB_03939,actP,Ara-4_REL10944,TRUE,1,0
ECB_03938,yjcF,Ara-4_REL10944,TRUE,1,0
ECB_00895,lolA,Ara-4_REL10944,TRUE,0,1
ECB_00894,ftsK,Ara-4_REL10944,TRUE,0,1
ECB_00327,yaiZ,Ara-4_REL10944,TRUE,1,0
ECB_00893,lrp,Ara-4_REL10944,TRUE,0,1
ECB_00892,trxB,Ara-4_REL10944,TRUE,0,1
ECB_01754,yeaI,Ara-4_REL10944,TRUE,1,0
ECB_01756,yeaK,Ara-4_REL10944,TRUE,1,0
ECB_03953,yjcQ,Ara-4_REL10944,TRUE,2,0
ECB_02325,cysP,Ara-4_REL10944,TRUE,1,0
ECB_01050,htrB,Ara-4_REL10944,TRUE,1,0
ECB_00932,aspC,Ara-4_REL10944,TRUE,1,0
ECB_00931,ycbL,Ara-4_REL10944,TRUE,0,1
ECB_03337,yhiI,Ara-4_REL10944,TRUE,1,0
ECB_03969,phnK,Ara-4_REL10944,TRUE,0,1
ECB_03959,alsA,Ara-4_REL10944,TRUE,1,0
ECB_03577,dgoK,Ara-4_REL10944,TRUE,1,0
ECB_03964,phnP,Ara-4_REL10944,TRUE,1,0
ECB_01432,fdnG,Ara-4_REL10944,TRUE,1,0
ECB_01436,adhP,Ara-4_REL10944,TRUE,0,1
ECB_01437,sfcA,Ara-4_REL10944,TRUE,2,0
ECB_02632,gudD,Ara-4_REL10944,TRUE,0,1
ECB_02630,rumA,Ara-4_REL10944,TRUE,0,1
ECB_03802,sbp,Ara-4_REL10944,TRUE,0,1
ECB_04173,yjhQ,Ara-4_REL10944,TRUE,1,0
ECB_04171,sgcX,Ara-4_REL10944,TRUE,1,1
ECB_04176,yjhS,Ara-4_REL10944,TRUE,1,0
ECB_00029,ribF,Ara-4_REL10944,TRUE,1,0
ECB_03222,yhfN,Ara-4_REL10944,TRUE,1,0
ECB_02123,ccmF,Ara-4_REL10944,TRUE,1,0
ECB_02703,ygeW,Ara-4_REL10944,TRUE,0,1
ECB_02121,ccmH,Ara-4_REL10944,TRUE,0,1
ECB_02126,ccmC,Ara-4_REL10944,TRUE,1,0
ECB_02129,napC,Ara-4_REL10944,TRUE,1,0
ECB_02045,molR,Ara-4_REL10944,TRUE,1,1
ECB_03652,ilvC,Ara-4_REL10944,TRUE,0,1
ECB_03653,ppiC,Ara-4_REL10944,TRUE,0,1
ECB_00598,ybeF,Ara-4_REL10944,TRUE,1,0
ECB_03445,selB,Ara-4_REL10944,TRUE,1,0
ECB_02318,pdxK,Ara-4_REL10944,TRUE,0,1
ECB_00597,lipA,Ara-4_REL10944,TRUE,1,0
ECB_02441,yphG,Ara-4_REL10944,TRUE,0,1
ECB_03256,envZ,Ara-4_REL10944,TRUE,2,0
ECB_00290,codB,Ara-4_REL10944,TRUE,1,0
ECB_00297,lacY,Ara-4_REL10944,TRUE,0,1
ECB_00299,lacI,Ara-4_REL10944,TRUE,1,0
ECB_00298,lacZ,Ara-4_REL10944,TRUE,1,0
ECB_00116,yacH,Ara-4_REL10944,TRUE,1,0
ECB_00051,kefC,Ara-4_REL10944,TRUE,0,1
ECB_02958,ygjU,Ara-4_REL10944,TRUE,1,0
ECB_01583,ydgA,Ara-4_REL10944,TRUE,0,1
ECB_00055,ksgA,Ara-4_REL10944,TRUE,0,1
ECB_00056,pdxA,Ara-4_REL10944,TRUE,0,1
ECB_00059,djlA,Ara-4_REL10944,TRUE,1,0
ECB_00058,imp,Ara-4_REL10944,TRUE,0,2
ECB_02950,fadH,Ara-4_REL10944,TRUE,1,0
ECB_03890,iclR,Ara-4_REL10944,TRUE,1,1
ECB_02221,ackA,Ara-4_REL10944,TRUE,1,1
ECB_02389,uraA,Ara-4_REL10944,TRUE,1,0
ECB_00371,thiI,Ara-4_REL10944,TRUE,0,1
ECB_00373,apbA,Ara-4_REL10944,TRUE,1,0
ECB_01675,ydiU,Ara-4_REL10944,TRUE,2,0
ECB_00378,ECB_00378,Ara-4_REL10944,TRUE,1,0
ECB_03576,dgoA,Ara-4_REL10944,TRUE,0,1
ECB_03575,dgoD,Ara-4_REL10944,TRUE,1,0
ECB_00272,yahB,Ara-4_REL10944,TRUE,1,0
ECB_03478,waaC,Ara-4_REL10944,TRUE,1,0
ECB_00685,sucA,Ara-4_REL10944,TRUE,0,1
ECB_02550,ygaD,Ara-4_REL10944,TRUE,0,1
ECB_02418,hscA,Ara-4_REL10944,TRUE,0,2
ECB_02415,pepB,Ara-4_REL10944,TRUE,2,0
ECB_02412,yfhM,Ara-4_REL10944,TRUE,2,0
ECB_02265,yfcX,Ara-4_REL10944,TRUE,1,1
ECB_01279,goaG,Ara-4_REL10944,TRUE,0,1
ECB_01277,aldH,Ara-4_REL10944,TRUE,2,0
ECB_01270,sapB,Ara-4_REL10944,TRUE,2,0
ECB_01271,sapA,Ara-4_REL10944,TRUE,2,0
ECB_03094,degQ,Ara-4_REL10944,TRUE,0,1
ECB_03097,argR,Ara-4_REL10944,TRUE,1,0
ECB_00942,ycbQ,Ara-4_REL10944,TRUE,1,0
ECB_00204,mltD,Ara-4_REL10944,TRUE,1,0
ECB_00206,yafS,Ara-4_REL10944,TRUE,0,1
ECB_00755,ybhN,Ara-4_REL10944,TRUE,1,0
ECB_03151,prlA,Ara-4_REL10944,TRUE,1,0
ECB_00201,yafC,Ara-4_REL10944,TRUE,1,0
ECB_00751,moaD,Ara-4_REL10944,TRUE,0,1
ECB_01017,putA,Ara-4_REL10944,TRUE,0,1
ECB_00416,kefA,Ara-4_REL10944,TRUE,0,2
ECB_01407,yncC,Ara-4_REL10944,TRUE,1,1
ECB_01406,yncB,Ara-4_REL10944,TRUE,1,0
ECB_01408,yncD,Ara-4_REL10944,TRUE,1,0
ECB_03270,malT,Ara-4_REL10944,TRUE,2,0
ECB_01018,putP,Ara-4_REL10944,TRUE,1,1
ECB_00976,hyaB,Ara-4_REL10944,TRUE,0,1
ECB_01970,asmA,Ara-4_REL10944,TRUE,0,1
ECB_01973,yegE,Ara-4_REL10944,TRUE,0,1
ECB_00975,hyaA,Ara-4_REL10944,TRUE,1,1
ECB_01976,yegI,Ara-4_REL10944,TRUE,0,1
ECB_00877,hcr,Ara-4_REL10944,TRUE,1,0
ECB_00876,poxB,Ara-4_REL10944,TRUE,0,1
ECB_00874,ybjT,Ara-4_REL10944,TRUE,1,0
ECB_03076,yhcC,Ara-4_REL10944,TRUE,0,1
ECB_03077,gltB,Ara-4_REL10944,TRUE,2,0
ECB_03075,arcB,Ara-4_REL10944,TRUE,2,0
ECB_01087,fabH,Ara-4_REL10944,TRUE,0,1
ECB_03590,trmE,Ara-4_REL10944,TRUE,1,0
ECB_03259,yhgF,Ara-4_REL10944,TRUE,1,0
ECB_00479,folD,Ara-4_REL10944,TRUE,1,0
ECB_01574,ydgI,Ara-4_REL10944,TRUE,2,0
ECB_01478,uxaB,Ara-4_REL10944,TRUE,1,0
ECB_00476,cysS,Ara-4_REL10944,TRUE,1,0
ECB_00474,ybbF,Ara-4_REL10944,TRUE,1,0
ECB_02071,yohK,Ara-4_REL10944,TRUE,1,0
ECB_03360,yhiE,Ara-4_REL10944,TRUE,1,0
ECB_01702,ydjC,Ara-4_REL10944,TRUE,1,0
ECB_01701,katE,Ara-4_REL10944,TRUE,1,0
ECB_01704,celD,Ara-4_REL10944,TRUE,1,0
ECB_03209,yhfK,Ara-4_REL10944,TRUE,0,1
ECB_03208,crp,Ara-4_REL10944,TRUE,0,1
ECB_01499,ydfH,Ara-4_REL10944,TRUE,0,1
ECB_02985,tdcA,Ara-4_REL10944,TRUE,1,0
ECB_02984,tdcB,Ara-4_REL10944,TRUE,0,1
ECB_03204,yheT,Ara-4_REL10944,TRUE,0,1
ECB_01882,yedU,Ara-4_REL10944,TRUE,1,0
ECB_04049,yjfJ,Ara-4_REL10944,TRUE,1,0
ECB_04139,yjgZ,Ara-4_REL10944,TRUE,1,0
ECB_02000,ECB_02000,Ara-4_REL10944,TRUE,1,0
ECB_01798,kdgR,Ara-4_REL10944,TRUE,1,0
ECB_00087,murF,Ara-4_REL10944,TRUE,0,1
ECB_00085,ftsI,Ara-4_REL10944,TRUE,1,0
ECB_00082,yabB,Ara-4_REL10944,TRUE,0,2
ECB_00069,thiP,Ara-4_REL10944,TRUE,0,1
ECB_02218,yfbT,Ara-4_REL10944,TRUE,0,1
ECB_02183,arnT,Ara-4_REL10944,TRUE,0,1
ECB_02182,yfbH,Ara-4_REL10944,TRUE,0,1
